catalog_release,gene_set_id,gene_set_size,phenotype,definition,gene_symbol,ensembl_gene_id,evidence,effect_direction,effect_beta,p_value,source_id,source_title,source_release,source_url,source_retrieved_date,source_usage_note,membership_notes
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHH,ENSG00000164690,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHMT2,ENSG00000182199,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHOC2,ENSG00000108061,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHOX,ENSG00000185960,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHQ1,ENSG00000144736,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHROOM2,ENSG00000146950,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SHROOM4,ENSG00000158352,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIAH1,ENSG00000196470,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIGMAR1,ENSG00000147955,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIK1,ENSG00000142178,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIL1,ENSG00000120725,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIN3A,ENSG00000169375,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIN3B,ENSG00000127511,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIX1,ENSG00000126778,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIX3,ENSG00000138083,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SIX5,ENSG00000177045,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SKI,ENSG00000157933,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SKIV2L,ENSG00000204351,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SKOR2,ENSG00000215474,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC12A2,ENSG00000064651,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC12A5,ENSG00000124140,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC12A6,ENSG00000140199,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC12A9,ENSG00000146828,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC13A5,ENSG00000141485,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC16A2,ENSG00000147100,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC17A5,ENSG00000119899,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC19A3,ENSG00000135917,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC1A1,ENSG00000106688,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC1A2,ENSG00000110436,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC1A4,ENSG00000115902,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC20A2,ENSG00000168575,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC22A5,ENSG00000197375,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A1,ENSG00000100075,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A12,ENSG00000115840,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A13,ENSG00000004864,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A15,ENSG00000102743,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A19,ENSG00000125454,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A20,ENSG00000178537,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A22,ENSG00000177542,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A24,ENSG00000085491,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A26,ENSG00000144741,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A38,ENSG00000144659,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A53,ENSG00000269743,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC25A6,ENSG00000169100,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC26A2,ENSG00000155850,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC26A9,ENSG00000174502,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC27A4,ENSG00000167114,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC2A1,ENSG00000117394,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC2A10,ENSG00000197496,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC2A2,ENSG00000163581,2,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC30A9,ENSG00000014824,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC31A1,ENSG00000136868,1,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC32A1,ENSG00000101438,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
2026-08-29,panelapp_intellectual_disability_all,2853,Intellectual disability,All genes in the versioned PanelApp panel,SLC33A1,ENSG00000169359,3,.,.,.,panelapp_intellectual_disability_v11.26,PanelApp panel 285: Intellectual disability,11.26,https://panelapp.genomicsengland.co.uk/panels/285/,2026-08-29,.,.
